,city,city_ascii,lat,lng,pop,country,iso2,iso3,province,Clean_City,Clean_Code
1008,Remanso,Remanso,-9.599583314,-42.10999841,37945.0,Brazil,BR,BRA,Bahia,REMANSO,BR
1009,Itambe,Itambe,-15.23960081,-40.62998539,15450.5,Brazil,BR,BRA,Bahia,ITAMBE,BR
1010,Bom Jesus da Lapa,Bom Jesus da Lapa,-13.2495414,-43.44002059,40691.0,Brazil,BR,BRA,Bahia,BOM JESUS DA LAPA,BR
1011,Itaberaba,Itaberaba,-12.5196118,-40.2999797,31722.0,Brazil,BR,BRA,Bahia,ITABERABA,BR
1012,Sao Mateus,Sao Mateus,-18.72962034,-39.85998071,63375.5,Brazil,BR,BRA,Espírito Santo,SAO MATEUS,BR
1013,Patos,Patos,-7.019585756,-37.29000838,85720.5,Brazil,BR,BRA,Paraíba,PATOS,BR
1014,Volta Redonda,Volta Redonda,-22.51956989,-44.09496769,352971.0,Brazil,BR,BRA,Rio de Janeiro,VOLTA REDONDA,BR
1015,Petropolis,Petropolis,-22.50949298,-43.19998356,279381.0,Brazil,BR,BRA,Rio de Janeiro,PETROPOLIS,BR
1016,Nova Cruz,Nova Cruz,-6.469593487,-35.43999211,22563.5,Brazil,BR,BRA,Rio Grande do Norte,NOVA CRUZ,BR
1017,Caico,Caico,-6.459619935,-37.10001998,42378.0,Brazil,BR,BRA,Rio Grande do Norte,CAICO,BR
1018,Acu,Acu,-5.57962197,-36.91005742,33303.0,Brazil,BR,BRA,Rio Grande do Norte,ACU,BR
1019,Estancia,Estancia,-11.26961058,-37.45002446,50690.0,Brazil,BR,BRA,Sergipe,ESTANCIA,BR
1020,Caracarai,Caracarai,1.816231505,-61.12767481,11368.0,Brazil,BR,BRA,Roraima,CARACARAI,BR
1021,Porto Santana,Porto Santana,-0.039598369,-51.17998743,68849.0,Brazil,BR,BRA,Amapá,PORTO SANTANA,BR
1022,Rio Verde,Rio Verde,-17.81959837,-50.92997685,48318.0,Brazil,BR,BRA,Goiás,RIO VERDE,BR
1023,Pires do Rio,Pires do Rio,-17.29952675,-48.27998356,21688.0,Brazil,BR,BRA,Goiás,PIRES DO RIO,BR
1024,Anapolis,Anapolis,-16.31958657,-48.9599679,278595.5,Brazil,BR,BRA,Goiás,ANAPOLIS,BR
1025,Goianesia,Goianesia,-15.30962238,-49.1300092,39217.5,Brazil,BR,BRA,Goiás,GOIANESIA,BR
1026,Niquelandia,Niquelandia,-14.46962197,-48.47002364,19785.0,Brazil,BR,BRA,Goiás,NIQUELANDIA,BR
1027,Itumbiara,Itumbiara,-18.39961465,-49.21000431,65343.5,Brazil,BR,BRA,Goiás,ITUMBIARA,BR
1028,Jatai,Jatai,-17.87959471,-51.75000431,57135.0,Brazil,BR,BRA,Goiás,JATAI,BR
1029,Mineiros,Mineiros,-17.56953611,-52.55998071,28247.0,Brazil,BR,BRA,Goiás,MINEIROS,BR
1030,Formosa,Formosa,-15.53947915,-47.33998926,62585.5,Brazil,BR,BRA,Goiás,FORMOSA,BR
1031,Sao Jose do Rio Preto,Sao Jose do Rio Preto,-20.79962319,-49.38996749,358243.5,Brazil,BR,BRA,São Paulo,SAO JOSE DO RIO PRETO,BR
1032,Limeira,Limeira,-22.54954222,-47.40001144,241071.0,Brazil,BR,BRA,São Paulo,LIMEIRA,BR
1033,Taubate,Taubate,-23.01953937,-45.55999455,327600.5,Brazil,BR,BRA,São Paulo,TAUBATE,BR
1034,Jau,Jau,-22.28960976,-48.57001754,102565.5,Brazil,BR,BRA,São Paulo,JAU,BR
1035,Assis,Assis,-22.65961302,-50.41998214,79133.0,Brazil,BR,BRA,São Paulo,ASSIS,BR
1036,Itapeva,Itapeva,-23.97958413,-48.88002446,55324.0,Brazil,BR,BRA,São Paulo,ITAPEVA,BR
1037,Botucatu,Botucatu,-22.87959959,-48.44999903,94938.5,Brazil,BR,BRA,São Paulo,BOTUCATU,BR
1038,Novo Horizonte,Novo Horizonte,-21.45958291,-49.2200037,29554.0,Brazil,BR,BRA,São Paulo,NOVO HORIZONTE,BR
1039,Andradina,Andradina,-20.90959064,-51.37994938,45715.0,Brazil,BR,BRA,São Paulo,ANDRADINA,BR
1040,Fernandopolis,Fernandopolis,-20.2696297,-50.26004358,55587.0,Brazil,BR,BRA,São Paulo,FERNANDOPOLIS,BR
1041,Barreiros,Barreiros,-8.829604473,-35.20000676,35472.5,Brazil,BR,BRA,Pernambuco,BARREIROS,BR
1042,Salgueiro,Salgueiro,-8.059625632,-39.13002527,31565.0,Brazil,BR,BRA,Pernambuco,SALGUEIRO,BR
1043,Goiana,Goiana,-7.559604473,-34.99999312,57764.5,Brazil,BR,BRA,Pernambuco,GOIANA,BR
1044,Timbauba,Timbauba,-7.499608135,-35.32002527,51327.5,Brazil,BR,BRA,Pernambuco,TIMBAUBA,BR
1045,Bacabal,Bacabal,-4.229988588,-44.79998926,57296.5,Brazil,BR,BRA,Maranhão,BACABAL,BR
1046,Braganca,Braganca,-1.05002765,-46.76999821,56864.5,Brazil,BR,BRA,Pará,BRAGANCA,BR
1047,Obidos,Obidos,-1.910026836,-55.52000676,26278.5,Brazil,BR,BRA,Pará,OBIDOS,BR
1048,Guajara-Miram,Guajara-Miram,-10.80002684,-65.34994938,51852.5,Brazil,BR,BRA,Rondônia,GUAJARAMIRAM,BR
1049,Porto Nacional,Porto Nacional,-10.70003294,-48.41994918,9129.0,Brazil,BR,BRA,Tocantins,PORTO NACIONAL,BR
1050,Dourados,Dourados,-22.23002684,-54.80999841,144743.5,Brazil,BR,BRA,Mato Grosso do Sul,DOURADOS,BR
1051,Governador Valadares,Governador Valadares,-18.87002521,-41.97000696,201317.0,Brazil,BR,BRA,Minas Gerais,GOVERNADOR VALADARES,BR
1052,Pirapora,Pirapora,-17.33001585,-44.92998132,55910.0,Brazil,BR,BRA,Minas Gerais,PIRAPORA,BR
1053,Juiz de Fora,Juiz de Fora,-21.77000324,-43.3749858,464764.5,Brazil,BR,BRA,Minas Gerais,JUIZ DE FORA,BR
1054,Santa Maria,Santa Maria,-29.68331867,-53.80000838,239211.5,Brazil,BR,BRA,Rio Grande do Sul,SANTA MARIA,BR
1055,Passo Fundo,Passo Fundo,-28.25002114,-52.41998926,164047.0,Brazil,BR,BRA,Rio Grande do Sul,PASSO FUNDO,BR
1056,Xapeco,Xapeco,-27.10001382,-52.64002751,154794.0,Brazil,BR,BRA,Santa Catarina,XAPECO,BR
1057,Joinville,Joinville,-26.31995807,-48.83994938,710737.5,Brazil,BR,BRA,Santa Catarina,JOINVILLE,BR
1058,Juazeiro do Norte,Juazeiro do Norte,-7.210013409,-39.32001367,222861.0,Brazil,BR,BRA,Ceará,JUAZEIRO DO NORTE,BR
1059,Nova Vicosa,Nova Vicosa,-17.88000812,-39.37001062,30250.0,Brazil,BR,BRA,Bahia,NOVA VICOSA,BR
1060,Alagoinhas,Alagoinhas,-12.13999673,-38.42999048,123379.0,Brazil,BR,BRA,Bahia,ALAGOINHAS,BR
1061,Juazeiro,Juazeiro,-9.420007712,-40.49996749,95132.0,Brazil,BR,BRA,Bahia,JUAZEIRO,BR
1062,Vitória,Vitoria,-20.32399331,-40.36599634,1008328.0,Brazil,BR,BRA,Espírito Santo,VITORIA,BR
1063,Joao Pessoa,Joao Pessoa,-7.10113513,-34.87607117,803441.5,Brazil,BR,BRA,Paraíba,JOAO PESSOA,BR
1064,Campina Grande,Campina Grande,-7.230012188,-35.88001693,383098.5,Brazil,BR,BRA,Paraíba,CAMPINA GRANDE,BR
1065,Nova Friburgo,Nova Friburgo,-22.25999917,-42.54004968,162676.0,Brazil,BR,BRA,Rio de Janeiro,NOVA FRIBURGO,BR
1066,Aracatuba,Aracatuba,-21.20998574,-50.45000615,166305.0,Brazil,BR,BRA,São Paulo,ARACATUBA,BR
1067,Sena Madureira,Sena Madureira,-9.070003236,-68.66997929,23354.0,Brazil,BR,BRA,Acre,SENA MADUREIRA,BR
1068,Fonte Boa,Fonte Boa,-2.513814271,-66.09160954,13974.5,Brazil,BR,BRA,Amazonas,FONTE BOA,BR
1069,Eirunepe,Eirunepe,-6.66002114,-69.87380762,19462.5,Brazil,BR,BRA,Amazonas,EIRUNEPE,BR
1070,Manicore,Manicore,-5.812165915,-61.29748356,17802.0,Brazil,BR,BRA,Amazonas,MANICORE,BR
1071,Barcelos,Barcelos,-0.97499347,-62.92389592,9968.5,Brazil,BR,BRA,Amazonas,BARCELOS,BR
1072,Tonantins,Tonantins,-2.872707093,-67.80189274,2722.0,Brazil,BR,BRA,Amazonas,TONANTINS,BR
1073,Tefe,Tefe,-3.36001585,-64.69998906,48189.5,Brazil,BR,BRA,Amazonas,TEFE,BR
1074,Coari,Coari,-4.079971905,-63.12998153,51897.5,Brazil,BR,BRA,Amazonas,COARI,BR
1075,Sao Cabriel da Cachoeira,Sao Cabriel da Cachoeira,-0.133236065,-67.08330611,15231.0,Brazil,BR,BRA,Amazonas,SAO CABRIEL DA CACHOEIRA,BR
1076,Novo Airao,Novo Airao,-2.620784486,-60.94378422,9049.0,Brazil,BR,BRA,Amazonas,NOVO AIRAO,BR
1077,Itacoatiara,Itacoatiara,-3.140029278,-58.43998356,51509.0,Brazil,BR,BRA,Amazonas,ITACOATIARA,BR
1078,Parintins,Parintins,-2.610035788,-56.74000981,64428.0,Brazil,BR,BRA,Amazonas,PARINTINS,BR
1079,Natal,Natal,-6.983825664,-60.26994938,980588.0,Brazil,BR,BRA,Amazonas,NATAL,BR
1080,Crato,Crato,-7.46389972,-63.03996118,164149.5,Brazil,BR,BRA,Amazonas,CRATO,BR
1081,Imperatriz,Imperatriz,-5.520039043,-47.49000594,203339.5,Brazil,BR,BRA,Maranhão,IMPERATRIZ,BR
1082,Balsas,Balsas,-7.520020326,-46.04999048,39761.5,Brazil,BR,BRA,Maranhão,BALSAS,BR
1083,Breves,Breves,-1.680015036,-50.4900037,46818.5,Brazil,BR,BRA,Pará,BREVES,BR
1084,Jacareacanga,Jacareacanga,-6.266608461,-57.65000594,31661.0,Brazil,BR,BRA,Pará,JACAREACANGA,BR
1085,Tucurui,Tucurui,-3.679996319,-49.71999903,38472.0,Brazil,BR,BRA,Pará,TUCURUI,BR
1086,Itaituba,Itaituba,-4.258617331,-55.92502079,78532.0,Brazil,BR,BRA,Pará,ITAITUBA,BR
1087,Conceicao do Araguaia,Conceicao do Araguaia,-8.250001608,-49.29002527,27115.0,Brazil,BR,BRA,Pará,CONCEICAO DO ARAGUAIA,BR
1088,Abaetetuba,Abaetetuba,-1.724530694,-48.88488014,78735.0,Brazil,BR,BRA,Pará,ABAETETUBA,BR
1089,Principe da Beira,Principe da Beira,-12.41667234,-64.41664718,956.0,Brazil,BR,BRA,Rondônia,PRINCIPE DA BEIRA,BR
1090,Araguaina,Araguaina,-7.190014629,-48.21001367,50444.0,Brazil,BR,BRA,Tocantins,ARAGUAINA,BR
1091,Palmas,Palmas,-10.23773558,-48.2877867,215793.5,Brazil,BR,BRA,Tocantins,PALMAS,BR
1092,Teofilo Otoni,Teofilo Otoni,-17.87003457,-41.50000981,86865.0,Brazil,BR,BRA,Minas Gerais,TEOFILO OTONI,BR
1093,Uberaba,Uberaba,-19.7799955,-47.9500037,234807.0,Brazil,BR,BRA,Minas Gerais,UBERABA,BR
1094,Januaria,Januaria,-15.47999957,-44.36998967,25753.0,Brazil,BR,BRA,Minas Gerais,JANUARIA,BR
1095,Mato Grosso,Mato Grosso,-15.00002887,-59.95002059,1612.0,Brazil,BR,BRA,Mato Grosso,MATO GROSSO,BR
1096,Aripuana,Aripuana,-9.169997133,-60.64000431,26983.0,Brazil,BR,BRA,Mato Grosso,ARIPUANA,BR
1097,Sinop,Sinop,-11.84998859,-55.45998458,8961.0,Brazil,BR,BRA,Mato Grosso,SINOP,BR
1098,Jaguarao,Jaguarao,-32.5600423,-53.36998295,26020.0,Brazil,BR,BRA,Rio Grande do Sul,JAGUARAO,BR
1099,Bage,Bage,-31.32001463,-54.10001591,102519.0,Brazil,BR,BRA,Rio Grande do Sul,BAGE,BR
1100,Londrina,Londrina,-23.30003904,-51.17998743,496035.0,Brazil,BR,BRA,Paraná,LONDRINA,BR
1101,Criciuma,Criciuma,-28.68002073,-49.38996749,183085.5,Brazil,BR,BRA,Santa Catarina,CRICIUMA,BR
1102,Aracati,Aracati,-4.559994284,-37.77003076,28126.5,Brazil,BR,BRA,Ceará,ARACATI,BR
1103,Ico,Ico,-6.400037009,-38.84999068,15820.0,Brazil,BR,BRA,Ceará,ICO,BR
1104,Parnaiba,Parnaiba,-2.910017478,-41.76996749,125699.0,Brazil,BR,BRA,Piauí,PARNAIBA,BR
1105,Picos,Picos,-7.079995505,-41.43998763,47694.5,Brazil,BR,BRA,Piauí,PICOS,BR
1106,Arapiraca,Arapiraca,-9.750013409,-36.66999455,177115.0,Brazil,BR,BRA,Alagoas,ARAPIRACA,BR
1107,Jequie,Jequie,-13.85002155,-40.07999312,131524.5,Brazil,BR,BRA,Bahia,JEQUIE,BR
1108,Ilheus,Ilheus,-14.7800423,-39.05000431,193060.5,Brazil,BR,BRA,Bahia,ILHEUS,BR
1109,Canavieiras,Canavieiras,-15.64004148,-38.96000981,26375.0,Brazil,BR,BRA,Bahia,CANAVIEIRAS,BR
1110,Santa Maria da Vitoria,Santa Maria da Vitoria,-13.38999795,-44.21002527,13176.0,Brazil,BR,BRA,Bahia,SANTA MARIA DA VITORIA,BR
1111,Irece,Irece,-11.29999632,-41.87001306,48079.5,Brazil,BR,BRA,Bahia,IRECE,BR
1112,Xique-Xique,Xique-Xique,-10.82002562,-42.73001225,18633.0,Brazil,BR,BRA,Bahia,XIQUEXIQUE,BR
1113,Linhares,Linhares,-19.38999347,-40.05002079,86413.0,Brazil,BR,BRA,Espírito Santo,LINHARES,BR
1114,Campos,Campos,-21.74995278,-41.32002079,378943.0,Brazil,BR,BRA,Rio de Janeiro,CAMPOS,BR
1115,Mossoro,Mossoro,-5.190033347,-37.34000533,202294.0,Brazil,BR,BRA,Rio Grande do Norte,MOSSORO,BR
1116,Aracaju,Aracaju,-10.90002073,-37.11996708,587765.5,Brazil,BR,BRA,Sergipe,ARACAJU,BR
1117,Laranjal do Jari,Laranjal do Jari,-0.850039857,-52.48001144,43344.0,Brazil,BR,BRA,Amapá,LARANJAL DO JARI,BR
1118,Amapa,Amapa,2.049989847,-50.80001062,1947.0,Brazil,BR,BRA,Amapá,AMAPA,BR
1119,Vila Velha,Vila Velha,3.21666282,-51.21665186,742413.5,Brazil,BR,BRA,Amapá,VILA VELHA,BR
1120,Santos,Santos,-23.95372393,-46.33294266,1060201.5,Brazil,BR,BRA,São Paulo,SANTOS,BR
1121,Bauru,Bauru,-22.33002073,-49.08001225,307929.5,Brazil,BR,BRA,São Paulo,BAURU,BR
1122,Iguape,Iguape,-24.72000405,-47.56994938,23602.5,Brazil,BR,BRA,São Paulo,IGUAPE,BR
1123,Franca,Franca,-20.53002724,-47.39001205,281149.5,Brazil,BR,BRA,São Paulo,FRANCA,BR
1124,Garanhuns,Garanhuns,-8.890014222,-36.50003076,107115.0,Brazil,BR,BRA,Pernambuco,GARANHUNS,BR
1125,Caruaru,Caruaru,-8.280025616,-35.98001083,238732.5,Brazil,BR,BRA,Pernambuco,CARUARU,BR
1126,Rio Branco,Rio Branco,-9.966589336,-67.80000655,257642.0,Brazil,BR,BRA,Acre,RIO BRANCO,BR
1127,São Luís,Sao Luis,-2.515984681,-44.26599085,524692.5,Brazil,BR,BRA,Maranhão,SAO LUIS,BR
1128,Porto Velho,Porto Velho,-8.750022767,-63.90001205,289534.5,Brazil,BR,BRA,Rondônia,PORTO VELHO,BR
1129,Alvorada,Alvorada,-12.47000242,-49.08200179,9273.0,Brazil,BR,BRA,Tocantins,ALVORADA,BR
1130,Corumba,Corumba,-19.01601113,-57.65000594,70035.5,Brazil,BR,BRA,Mato Grosso do Sul,CORUMBA,BR
1131,Belo Horizonte,Belo Horizonte,-19.91502602,-43.91500452,3974112.0,Brazil,BR,BRA,Minas Gerais,BELO HORIZONTE,BR
1132,Montes Claros,Montes Claros,-16.72002724,-43.86002079,300022.0,Brazil,BR,BRA,Minas Gerais,MONTES CLAROS,BR
1133,Uberlandia,Uberlandia,-18.89999754,-48.27998356,484862.0,Brazil,BR,BRA,Minas Gerais,UBERLANDIA,BR
1134,Colider,Colider,-10.81728676,-55.45057947,27139.0,Brazil,BR,BRA,Mato Grosso,COLIDER,BR
1135,Alta Floresta,Alta Floresta,-9.900030091,-55.90998295,40466.0,Brazil,BR,BRA,Mato Grosso,ALTA FLORESTA,BR
1136,Cuiaba,Cuiaba,-15.56960651,-56.08498519,603143.5,Brazil,BR,BRA,Mato Grosso,CUIABA,BR
1137,Pelotas,Pelotas,-31.75001422,-52.33002059,299270.0,Brazil,BR,BRA,Rio Grande do Sul,PELOTAS,BR
1138,Caxias do Sul,Caxias do Sul,-29.17999022,-51.17003972,377580.5,Brazil,BR,BRA,Rio Grande do Sul,CAXIAS DO SUL,BR
1139,Ponta Grossa,Ponta Grossa,-25.09000731,-50.16004968,271321.5,Brazil,BR,BRA,Paraná,PONTA GROSSA,BR
1140,Teresina,Teresina,-5.095000388,-42.7800092,746860.5,Brazil,BR,BRA,Piauí,TERESINA,BR
1141,Maceio,Maceio,-9.619995505,-35.72997441,1000215.5,Brazil,BR,BRA,Alagoas,MACEIO,BR
1142,Vitoria da Conquista,Vitoria da Conquista,-14.85001219,-40.83999841,272320.5,Brazil,BR,BRA,Bahia,VITORIA DA CONQUISTA,BR
1143,Barreiras,Barreiras,-12.13999673,-45.00000289,86245.5,Brazil,BR,BRA,Bahia,BARREIRAS,BR
1144,Vila Velha,Vila Velha,-20.36760822,-40.31798893,742413.5,Brazil,BR,BRA,Espírito Santo,VILA VELHA,BR
1145,Natal,Natal,-5.780023174,-35.24000431,925521.5,Brazil,BR,BRA,Rio Grande do Norte,NATAL,BR
1146,Campinas,Campinas,-22.90001178,-47.10002975,1911277.0,Brazil,BR,BRA,São Paulo,CAMPINAS,BR
1147,Sorocaba,Sorocaba,-23.49000161,-47.46998132,561071.5,Brazil,BR,BRA,São Paulo,SOROCABA,BR
1148,Ribeirao Preto,Ribeirao Preto,-21.17003986,-47.82998519,520774.0,Brazil,BR,BRA,São Paulo,RIBEIRAO PRETO,BR
1149,Petrolina,Petrolina,-9.380010153,-40.50996688,227817.5,Brazil,BR,BRA,Pernambuco,PETROLINA,BR
1150,Cruzeiro do Sul,Cruzeiro do Sul,-7.629987774,-72.66996769,56862.0,Brazil,BR,BRA,Acre,CRUZEIRO DO SUL,BR
1151,Manaus,Manaus,-3.100031719,-60.00001754,1636622.0,Brazil,BR,BRA,Amazonas,MANAUS,BR
1152,Caxias,Caxias,-4.833000876,-43.35002608,134640.0,Brazil,BR,BRA,Maranhão,CAXIAS,BR
1153,Santarem,Santarem,-2.433250713,-54.69997929,209737.5,Brazil,BR,BRA,Pará,SANTAREM,BR
1154,Maraba,Maraba,-5.349971905,-49.11597905,166182.0,Brazil,BR,BRA,Pará,MARABA,BR
1155,Vilhena,Vilhena,-12.71660236,-60.11659957,63231.0,Brazil,BR,BRA,Rondônia,VILHENA,BR
1156,Ji-Parana,Ji-Parana,-10.83330646,-61.96700342,65016.0,Brazil,BR,BRA,Rondônia,JIPARANA,BR
1157,Campo Grande,Campo Grande,-20.45003213,-54.61662521,687723.0,Brazil,BR,BRA,Mato Grosso do Sul,CAMPO GRANDE,BR
1158,Florianopolis,Florianopolis,-27.57998452,-48.52002059,568783.0,Brazil,BR,BRA,Santa Catarina,FLORIANOPOLIS,BR
1159,Feira de Santana,Feira de Santana,-12.25001585,-38.9700092,449194.5,Brazil,BR,BRA,Bahia,FEIRA DE SANTANA,BR
1160,Boa Vista,Boa Vista,2.816092955,-60.66599756,202299.5,Brazil,BR,BRA,Roraima,BOA VISTA,BR
1161,Macapá,Macapa,0.033007018,-51.0500212,433781.5,Brazil,BR,BRA,Amapá,MACAPA,BR
1162,Belem,Belem,-1.450003236,-48.48002303,1787368.5,Brazil,BR,BRA,Pará,BELEM,BR
1163,Brasilia,Brasilia,-15.78334023,-47.91605229,3139979.5,Brazil,BR,BRA,Distrito Federal,BRASILIA,BR
1164,Porto Alegre,Porto Alegre,-30.05001463,-51.20001205,2644870.5,Brazil,BR,BRA,Rio Grande do Sul,PORTO ALEGRE,BR
1165,Curitiba,Curitiba,-25.420013,-49.3199976,2291430.0,Brazil,BR,BRA,Paraná,CURITIBA,BR
1166,Fortaleza,Fortaleza,-3.750017884,-38.57998132,2958717.5,Brazil,BR,BRA,Ceará,FORTALEZA,BR
1167,Salvador,Salvador,-12.9699719,-38.47998743,3081422.5,Brazil,BR,BRA,Bahia,SALVADOR,BR
1168,Goiania,Goiania,-16.72002724,-49.30002466,1596597.5,Brazil,BR,BRA,Goiás,GOIANIA,BR
1169,Recife,Recife,-8.075645326,-34.91560551,2564549.0,Brazil,BR,BRA,Pernambuco,RECIFE,BR
1170,Rio de Janeiro,Rio de Janeiro,-22.92502317,-43.22502079,6879087.5,Brazil,BR,BRA,Rio de Janeiro,RIO DE JANEIRO,BR
1171,Sao Paulo,Sao Paulo,-23.55867959,-46.62501998,14433147.5,Brazil,BR,BRA,São Paulo,SAO PAULO,BR
1172,Bandar Seri Begawan,Bandar Seri Begawan,4.883331115,114.9332841,218250.0,Brunei,BN,BRN,Brunei and Muara,BANDAR SERI BEGAWAN,BN
1173,Lovec,Lovec,43.13799911,24.71900459,42211.0,Bulgaria,BG,BGR,Lovech,LOVEC,BG
1174,Montana,Montana,43.41400203,23.23700161,47445.0,Bulgaria,BG,BGR,Montana,MONTANA,BG
1175,Razgrad,Razgrad,43.53399903,26.53599663,38285.0,Bulgaria,BG,BGR,Razgrad,RAZGRAD,BG
1176,Sliven,Sliven,42.67937034,26.33001013,87346.5,Bulgaria,BG,BGR,Sliven,SLIVEN,BG
1177,Plovdiv,Plovdiv,42.15397605,24.7539823,319089.5,Bulgaria,BG,BGR,Plovdiv,PLOVDIV,BG
1178,Pernik,Pernik,42.60999473,23.02271846,80625.0,Bulgaria,BG,BGR,Pernik,PERNIK,BG
1179,Vratsa,Vratsa,43.20998395,23.56253048,68287.0,Bulgaria,BG,BGR,Vratsa,VRATSA,BG
1180,Shumen,Shumen,43.27000612,26.92935339,75487.5,Bulgaria,BG,BGR,Shumen,SHUMEN,BG
1181,Khaskovo,Khaskovo,41.94378216,25.5632869,72805.0,Bulgaria,BG,BGR,Haskovo,KHASKOVO,BG
1182,Stara Zagora,Stara Zagora,42.42313275,25.6227148,128315.5,Bulgaria,BG,BGR,Stara Zagora,STARA ZAGORA,BG
1183,Pleven,Pleven,43.42376935,24.61337073,110445.5,Bulgaria,BG,BGR,Pleven,PLEVEN,BG
1184,Turnovo,Turnovo,43.08624473,25.65552934,53115.0,Bulgaria,BG,BGR,Veliko Tarnovo,TURNOVO,BG
1185,Kyustendil,Kyustendil,42.28427818,22.6911108,49676.5,Bulgaria,BG,BGR,Kyustendil,KYUSTENDIL,BG
1186,Dobrich,Dobrich,43.58505149,27.83999548,73813.0,Bulgaria,BG,BGR,Dobrich,DOBRICH,BG
1187,Varna,Varna,43.21564252,27.89528926,245522.0,Bulgaria,BG,BGR,Varna,VARNA,BG
1188,Ruse,Ruse,43.85369143,25.97333939,170254.0,Bulgaria,BG,BGR,Ruse,RUSE,BG
1189,Burgas,Burgas,42.51460004,27.47464311,174254.0,Bulgaria,BG,BGR,Burgas,BURGAS,BG
1190,Sofia,Sofia,42.68334943,23.31665401,1029913.5,Bulgaria,BG,BGR,Grad Sofiya,SOFIA,BG
1191,Fada Ngourma,Fada Ngourma,12.05499605,0.360999451,33910.0,Burkina Faso,BF,BFA,Gourma,FADA NGOURMA,BF
1192,Orodara,Orodara,10.97399705,-4.907996452,18632.0,Burkina Faso,BF,BFA,Kénédougou,ORODARA,BF
1193,Solenzo,Solenzo,12.1833333,-4.0833333,10385.0,Burkina Faso,BF,BFA,Banwa,SOLENZO,BF
1194,Nouna,Nouna,12.7289971,-3.860000519,29048.0,Burkina Faso,BF,BFA,Kossi,NOUNA,BF
1195,Dedougou,Dedougou,12.455001,-3.464000439,45341.0,Burkina Faso,BF,BFA,Mou Houn,DEDOUGOU,BF
1196,Gorom Gorom,Gorom Gorom,14.45000398,-0.233297546,6691.0,Burkina Faso,BF,BFA,Oudalan,GOROM GOROM,BF
1197,Djibo,Djibo,14.09900404,-1.627001421,22223.0,Burkina Faso,BF,BFA,Soum,DJIBO,BF
1198,Tougan,Tougan,13.06899899,-3.069998409,17590.0,Burkina Faso,BF,BFA,Sourou,TOUGAN,BF
1199,Kombissiri,Kombissiri,12.06399605,-1.333997543,30137.0,Burkina Faso,BF,BFA,Bazéga,KOMBISSIRI,BF
1200,Ziniare,Ziniare,12.57699605,-1.293002442,12703.0,Burkina Faso,BF,BFA,Oubritenga,ZINIARE,BF
1201,Yako,Yako,12.95399712,-2.262995501,22904.0,Burkina Faso,BF,BFA,Passoré,YAKO,BF
1202,Reo,Reo,12.33349214,-2.466944513,37535.0,Burkina Faso,BF,BFA,Sanguié,REO,BF
1203,Leo,Leo,11.09400299,-2.097998529,26884.0,Burkina Faso,BF,BFA,Sissili,LEO,BF
1204,Sapouy,Sapouy,11.5544444,-1.7736111,3837.0,Burkina Faso,BF,BFA,Ziro,SAPOUY,BF
1205,Boulsa,Boulsa,12.65699714,-0.568997532,17489.0,Burkina Faso,BF,BFA,Namentenga,BOULSA,BF
1206,Zorgo,Zorgo,12.24299707,-0.611000429,23892.0,Burkina Faso,BF,BFA,Ganzourgou,ZORGO,BF
1207,Koupela,Koupela,12.17700004,-0.356003514,32052.0,Burkina Faso,BF,BFA,Kouritenga,KOUPELA,BF
1208,Po,Po,11.16900002,-1.134998478,17924.0,Burkina Faso,BF,BFA,Nahouri,PO,BF
1209,Manga,Manga,11.66200198,-1.064996408,15173.0,Burkina Faso,BF,BFA,Zoundwéogo,MANGA,BF
1210,Diebougou,Diebougou,10.95200113,-3.248000411,12732.0,Burkina Faso,BF,BFA,Bougouriba,DIEBOUGOU,BF
1211,Gaoua,Gaoua,10.32499811,-3.174002407,28023.0,Burkina Faso,BF,BFA,Poni,GAOUA,BF
1212,Bogande,Bogande,12.96900003,-0.1379965,9854.0,Burkina Faso,BF,BFA,Gnagna,BOGANDE,BF
1213,Dori,Dori,14.0339971,-0.027998519,37806.0,Burkina Faso,BF,BFA,Séno,DORI,BF
1214,Sebba,Sebba,13.4364122,0.530443,3273.0,Burkina Faso,BF,BFA,Yagha,SEBBA,BF
1215,Diapaga,Diapaga,12.07700108,1.796004571,26013.0,Burkina Faso,BF,BFA,Tapoa,DIAPAGA,BF
1216,Koudougou,Koudougou,12.25047833,-2.369995159,85339.0,Burkina Faso,BF,BFA,Boulkiemdé,KOUDOUGOU,BF
1217,Ouahigouya,Ouahigouya,13.5704236,-2.419992108,70300.0,Burkina Faso,BF,BFA,Yatenga,OUAHIGOUYA,BF
1218,Kaya,Kaya,13.09037539,-1.090047446,39623.0,Burkina Faso,BF,BFA,Sanmatenga,KAYA,BF
1219,Tenkodogo,Tenkodogo,11.78040367,-0.369703818,37883.0,Burkina Faso,BF,BFA,Boulgou,TENKODOGO,BF
1220,Banfora,Banfora,10.63044802,-4.760004315,45903.5,Burkina Faso,BF,BFA,Komoé,BANFORA,BF
1221,Bobo Dioulasso,Bobo Dioulasso,11.1799752,-4.289981325,346035.0,Burkina Faso,BF,BFA,Houet,BOBO DIOULASSO,BF
1222,Ouagadougou,Ouagadougou,12.37031598,-1.524723756,992228.5,Burkina Faso,BF,BFA,Kadiogo,OUAGADOUGOU,BF
1223,Cankuzo,Cankuzo,-3.166703921,30.51669662,6585.0,Burundi,BI,BDI,Cankuzo,CANKUZO,BI
