,Clean_Code,Clean_City,City_Count,Corrected_City,Score
15069,US,BAR HARBOUR,2,BAR HARBOR,95
15070,US,BAR HARBOUR ME,1,BO,90
15071,US,BARCELONA,1,BARCELONA,100
15072,US,BARDSTOWN,49,BARSTOW,88
15073,US,BARHARBOR,1,BAR HARBOR,95
15074,US,BARNFORD,1,BARNFORD,80
15075,US,BARRANQUILLA,1,BARRANQUILLA,100
15076,US,BASKING RIDGE,1,BASKING RIDGE,73
15077,US,BASTROP,347,BASTROP,77
15078,US,BATAVIA,1,BATA,90
15079,US,BATHESDA,1,BATH,90
15080,US,BATHGATE,1,BATH,90
15081,US,BATON ROGUE,1,BATON ROUGE,91
15082,US,BATON ROUGE,10,BATON ROUGE,100
15083,US,BATROP,1,BATROP,68
15084,US,BAY SHORE,1,HO,90
15085,US,BEACH GROVE,1,BEACH GROVE,72
15086,US,BEACHWOOD,6,BEACHWOOD,75
15087,US,BEAVER,8,BIG BEAVER HOUSE,90
15088,US,BEAVERTON,30,LAVERTON,82
15089,US,BEDFORD,60,NEW BEDFORD,90
15090,US,BEDMINSTER,3,BEDMINSTER,72
15091,US,BEDORD,1,BEDORD,77
15092,US,BEETHSDA,1,BEETHSDA,71
15093,US,BEL AIR,1,SIDI BEL ABBES,86
15094,US,BELGUIMIEJO,1,BELGUIMIEJO,77
15095,US,BELL CANYON,1,ANBYON,82
15096,US,BELLEUVUE,1,BELLEUVUE,74
15097,US,BELLEVUE,43,BELLEVUE,78
15098,US,BELMONT,4,BELMONT,80
15099,US,BELTSVILLE,1,BELTSVILLE,80
15100,US,BEND,17,BEND,100
15101,US,BENICIA,1,BENI,90
15102,US,BENSALEM,5,SALE,90
15103,US,BENTONVILLE,7,BENTONVILLE,76
15104,US,BENTOVILLE,1,BENTOVILLE,78
15105,US,BERGENFIELD,2,BERGEN,90
15106,US,BERKELEY,24,BERKELEY,100
15107,US,BERKELEY CA,12,BERKELEY,95
15108,US,BERKELEY HEIGHTS,1,BERKELEY,90
15109,US,BERKELY CA,1,ELY,90
15110,US,BERKLEY,7,BERKELEY,93
15111,US,BERKLEY CA,5,CA MAU,86
15112,US,BERKLEY CALIF,1,CALI,90
15113,US,BERNADO AVENUE,10,BERN,90
15114,US,BERVERLY HILLS,2,BERVERLY HILLS,75
15115,US,BERWYN,1,BERWYN,80
15116,US,BETHANY,1,BETHANY,80
15117,US,BETHESDA,209,BETHESDA,72
15118,US,BETHESDA MD,2,BETHESDA MD,75
15119,US,BETHLEHEM,22,BETHLEHEM,100
15120,US,BETHSEDA,1,BETHSEDA,71
15121,US,BEVELEY HILLS,1,BEVELEY HILLS,72
15122,US,BEVERLEY,1,BEVERLEY,75
15123,US,BEVERLEY  HILLS,1,BEVERLEY  HILLS,72
15124,US,BEVERLEY HILLS,96,BEVERLEY HILLS,72
15125,US,BEVERLY,57,BEVERLY,71
15126,US,BEVERLY  HILLS,1,BEVERLY  HILLS,69
15127,US,BEVERLY HILL,6,BEVERLY HILL,68
15128,US,BEVERLY HILLS,890,BEVERLY HILLS,72
15129,US,BEVERLY HILS,2,BEVERLY HILS,68
15130,US,BEVERLY MA,1,BEVERLY MA,72
15131,US,BEVERTON,1,BREMERTON,82
15132,US,BEVERY HILLS,1,BEVERY HILLS,75
15133,US,BEVERYL HILLS,1,BEVERYL HILLS,72
15134,US,BEYNOST  MIRIBEL,2,MIRI,90
15135,US,BIDDEFORD,3,BIDDEFORD,77
15136,US,BILLERICA,73,ICA,90
15137,US,BILLINGS,17,BILLINGS,100
15138,US,BINGHAMPTON,2,BINGHAMTON,95
15139,US,BINGHAMTON,3,BINGHAMTON,100
15140,US,BIRHMINGHAM,1,BIRMINGHAM,95
15141,US,BIRMINGHAM,225,BIRMINGHAM,100
15142,US,BIRMINGTON,1,BIRMINGTON,80
15143,US,BISMARCK,2,BISMARCK,100
15144,US,BISMARK,1,BISMARCK,93
15145,US,BLATIMORE,1,ATI,90
15146,US,BLAUVELT,2,BLAUVELT,72
15147,US,BLOMINGTON,2,BLOOMINGTON,95
15148,US,BLOOIMINGTON,1,BLOOMINGTON,96
15149,US,BLOOMFIELD,5,BLOOMFIELD,70
15150,US,BLOOMFIELD HILL,1,SWAN HILL,86
15151,US,BLOOMFIELD HILLS,9,BLOOMFIELD HILLS,68
15152,US,BLOOMINGTON,195,BLOOMINGTON,100
15153,US,BLOOMINTON,1,BLOOMINGTON,95
15154,US,BLOOMSBURY,5,BLOOMSBURY,77
15155,US,BLUE ASH,1,BLUE ASH,77
15156,US,BLUE BELL,1,BLUE BELL,72
15157,US,BLYTHEWOOD,1,EWO,90
15158,US,BOASTON,1,BOSTON,92
15159,US,BOCA RATON,65,BO,90
15160,US,BOERNE,2,BO,90
15161,US,BOGOTA,1,BOGOTA,100
15162,US,BOHEMIA,1,BO,90
15163,US,BOISE,38,BOISE,100
15164,US,BOLDER,1,BOULDER,92
15165,US,BOOTHWYN,1,BO,90
15166,US,BORWNSVILLE,1,BROWNSVILLE,91
15167,US,BOSIE,1,BO,90
15168,US,BOSTON,822,BOSTON,100
15169,US,BOSTON MA,3,BO,90
15170,US,BOTHELL,21,BO,90
15171,US,BOTHWELL,1,BO,90
15172,US,BOULDER,19,BOULDER,100
15173,US,BOWLING GREEN,15,BOWLING GREEN,100
15174,US,BOWNSVILLE,6,BROWNSVILLE,95
15175,US,BOYERS,1,YE,90
15176,US,BOYERTOWN,1,YE,90
15177,US,BOYNTON BEACH,14,BO,90
15178,US,BOZEMAN,1,BOZEMAN,100
15179,US,BRADENTON,9,DENTON,90
15180,US,BRADENTON FL,1,DENTON,90
15181,US,BRADFORD,4,BRADFORD,100
15182,US,BRAINTREE,2,BRAINTREE,72
15183,US,BRANCHBURG,3,BRANCHBURG,75
15184,US,BRANDFORD,1,BRADFORD,94
15185,US,BRANDON,1,BRANDON,100
15186,US,BRANFORD,7,BRADFORD,88
15187,US,BREA,1,BREA,77
15188,US,BREINGSVILLE,9,KINGSVILLE,82
15189,US,BREINIGSVILLE,768,BREINIGSVILLE,78
15190,US,BREININGSVILLE,4,BREININGSVILLE,77
15191,US,BREINISGVILLE,4,NIS,90
15192,US,BRENNIGSVILLE,1,BRENNIGSVILLE,77
15193,US,BRENTFORD,267,BRENTFORD,77
15194,US,BRENTWOOD,33,BRENTWOOD,78
15195,US,BRENTWOORD,1,BRENTWOORD,77
15196,US,BRIARCLIFF MANOR,1,BRIA,90
15197,US,BRIDEWATER,1,WA,90
15198,US,BRIDGECLIFF MANOR,1,MAN,90
15199,US,BRIDGEND,15,BRIDGEND,78
15200,US,BRIDGEPORT,63,BRIDGEPORT,100
15201,US,BRIDGEWATER,26,WA,90
15202,US,BRIDGEWATER 08807,9,BRIDGEWATER 08807,68
15203,US,BRIDGEWATER NJ,1,WA,90
15204,US,BRIGHTON,21,BRIGHTON,100
15205,US,BRIMINGHAM,3,INGHAM,90
15206,US,BRINIGSVILLE,1,KINGSVILLE,82
15207,US,BRISBANE,31,BRISBANE,100
15208,US,BRISTOL,1245,BRISTOL,100
15209,US,BRISTOL  PA,1,BRISTOL,90
15210,US,BRISTOL PA,12,BRISTOL,95
15211,US,BRISTROL,1,BRISTOL,93
15212,US,BROADWAY,1,WA,90
15213,US,BROCKTON,3,BROCKTON,75
15214,US,BROMLEY,1,BROMLEY,77
15215,US,BRONX,43,BRONX,72
15216,US,BRONX NEW YORK,2,YORK,90
15217,US,BROOK CITY BASE,22,SCOTT BASE,86
15218,US,BROOKEFIELD,42,BROOKEFIELD,75
15219,US,BROOKFIELD,95,BROOKFIELD,75
15220,US,BROOKLIN,3,KLIN,90
15221,US,BROOKLINE,3,KLIN,90
15222,US,BROOKLYN,117,BROOKLYN,71
15223,US,BROOKLYN CENTER,2,BROOKLYN CENTER,75
15224,US,BROOKLYN NAVY YAR,1,BROOKLYN NAVY YAR,75
15225,US,BROOKLYN NEW YORK,1,YORK,90
15226,US,BROOKLYN NY,3,BROOKLYN NY,75
15227,US,BROOKLYN PARK,1,BROOKLYN PARK,75
15228,US,BROOKLYNN,1,BROOKLYNN,75
15229,US,BROOKNYN,1,BROOKNYN,71
15230,US,BROOKS,25,BROOKS,100
15231,US,BROOKS CITY BASE,10,BROOKS,90
15232,US,BROOKS CITYBASE,3,BROOKS,90
15233,US,BROOKSVILLE FL,1,BROOKS,90
15234,US,BROOMFIELD,1,BROOMFIELD,75
15235,US,BROWNSVILLE,73,BROWNSVILLE,100
15236,US,BROWNSVILLES,11,BROWNSVILLE,96
15237,US,BRROKLYN,1,BRROKLYN,68
15238,US,BRUBANK,1,UBA,90
15239,US,BRUNSWICK,1,BRUNSWICK,100
15240,US,BRYAN,15,BRYAN,100
15241,US,BRYN MAWR,11,BRYN MAWR,74
15242,US,BUBANK,1,UBA,90
15243,US,BUENA PARK,2,BUENA PARK,76
15244,US,BUENOS AIRES,2,BUENOS AIRES,100
15245,US,BUFFALO,389,BUFFALO,100
15246,US,BUFORD,44,BUFORD,77
15247,US,BURBANK,1753,BURBANK,77
15248,US,BURBECK,1,BURBECK,77
15249,US,BURFFALO,2,BUFFALO,93
15250,US,BURIEN,2,BURNIE,83
15251,US,BURLINGAME,5,BURLINGAME,77
15252,US,BURLINGTON,34,BURLINGTON,100
15253,US,BURLINTON,1,BURLINGTON,95
15254,US,BURNET,1,BURNIE,83
15255,US,BURTON ON TRENT,1,TRENTO,82
15256,US,BUTLER,1,BUTLER,77
15257,US,BUTTE,8,BUTTE,100
15258,US,CA,10,MASCARA,90
15259,US,CALABASA,22,ABA,90
15260,US,CALABASAS,79,LABASA,90
15261,US,CALABASAS HILLS,133,LABASA,90
15262,US,CALIFON,1,CALI,90
15263,US,CALIFORNIA,34,CALI,90
15264,US,CALLE REAL,1,CALLE REAL,72
15265,US,CALRSBAD,63,CARLSBAD,88
15266,US,CALUMET CITY,4,BAY CITY,86
15267,US,CAMARILLO,7,AMARILLO,94
15268,US,CAMAS,1,CABIMAS,83
15269,US,CAMBIDGE,1,CAMBRIDGE,94
15270,US,CAMBRDGE,1,CAMBRIDGE,94
15271,US,CAMBRIDGE,782,CAMBRIDGE,100
15272,US,CAMBRIDGE MA,65,CAMBRIDGE,95
15273,US,CAMBRIGDE,4,CAMBRIDGE,89
15274,US,CAMDEN,7,CAMDEN,80
15275,US,CAMP HILL,2,CAMP HILL,76
15276,US,CAMPBELL,3,CAMPBELL RIVER,90
15277,US,CAMRIDGE,1,CAMBRIDGE,94
15278,US,CANAL WINCHESTER,1,CHESTER,90
15279,US,CANOGA PARK,4,CANOGA PARK,75
15280,US,CANTON,58,CANTON,100
15281,US,CAPE,1,CAPENDACAMULEMBA,90
15282,US,CAPE CORAL,15,CAPE CORAL,100
15283,US,CAPE GIRARDEAU,8,CAPE GIRARDEAU,100
15284,US,CAPISTRANO,1,CAPISTRANO,75
15285,US,CARLABED,2,LABE,90
15286,US,CARLBAD,1,CARLSBAD,93
15287,US,CARLSBAD,1359,CARLSBAD,100
15288,US,CARLSBARD,1,CARLSBAD,94
15289,US,CARMEL,52,CARMELO,92
15290,US,CAROL DEL NORTE,3,DEL RIO,86
15291,US,CAROLINA,1,CAROLINA,80
15292,US,CARPINTERIA,1,CARPINTERIA,78
15293,US,CARROLLTON,4,CARROLLTON,77
15294,US,CARROLTON,1,CARROLTON,77
15295,US,CARSLBAD,1,CARLSBAD,88
15296,US,CARSON,4,CARSON CITY,90
15297,US,CARTERSVILLE,4,BARTLESVILLE,83
15298,US,CASPER,1,CASPER,100
15299,US,CASTAIC,2,CASTAIC,73
15300,US,CEBU CITY,1,CEBU,90
15301,US,CEDAR CREEK,1,CEDAR CREEK,70
15302,US,CEDAR RAPIDS,11,CEDAR RAPIDS,100
15303,US,CEDARVILLE,1,CEDARVILLE,78
15304,US,CELEBRATION,1,ATI,90
15305,US,CENTENIAL,4,CENTENIAL,68
15306,US,CENTENNIAL,23,CENTENNIAL,68
15307,US,CENTRALIA,1,CENTRALIA,100
15308,US,CENTURY CITY,10,BAY CITY,86
15309,US,CHAMBLEE ATLANTA,1,ATLANTA,90
15310,US,CHANDLER,4,CHANDLER,80
15311,US,CHANDLER AZ,18,CHANDLER AZ,77
15312,US,CHANTILLY,4237,CHANTILLY,72
15313,US,CHANTILLY VA,46,CHANTILLY VA,72
15314,US,CHANTILY,2,CHANTILY,72
15315,US,CHAPAL HILL,1,CHAPAL HILL,78
15316,US,CHAPEL HILL,461,CHAPEL HILL,78
15317,US,CHAPEL HILL NC,1,SWAN HILL,86
15318,US,CHAPELL HILL,15,CHAPELL HILL,75
15319,US,CHAPPAQUA,2,CHAPPAQUA,75
15320,US,CHARLES,3,ST CHARLES,95
15321,US,CHARLESTON,64,CHARLESTON,100
15322,US,CHARLESTOWN,47,CHARLESTON,95
15323,US,CHARLOTLE,1,CHARLOTTE,89
15324,US,CHARLOTTE,84,CHARLOTTE,100
15325,US,CHARLOTTESVILLE,26,CHARLOTTESVILLE,100
15326,US,CHARLSBAD,1,CARLSBAD,94
15327,US,CHARLSETOWN,1,CHARLESTON,86
15328,US,CHARLSTON,2,CHARLESTON,95
15329,US,CHARTRES,8,CHARTRES,79
15330,US,CHATSWORTH,40,CHATSWORTH,68
15331,US,CHATTANOGGA,2,CHATTANOOGA,91
15332,US,CHATTANOOGA,57,CHATTANOOGA,100
15333,US,CHELMSFORD,10,CHELMSFORD,77
15334,US,CHERSTERFIELD,1,CHERSTERFIELD,77
15335,US,CHESAPEAKE,11,CHESAPEAKE,72
15336,US,CHESTERFIELD,70,CHESTERFIELD INLET,90
15337,US,CHESTERFIELDS,1,CHESTER,90
15338,US,CHEVY CHASE,21,CHEVY CHASE,73
15339,US,CHEYENNE,1,CHEYENNE,100
15340,US,CHICAGO,899,CHICAGO,100
15341,US,CHICO,1,CHICO,100
15342,US,CHICOPEE,2,ICO,90
15343,US,CHRISTINA LOHMAN,3,MAN,90
15344,US,CHULA VISTA,218,SAO JOAO DA BOA VISTA,86
15345,US,CHULA VISTACA,2,CHULA VISTACA,80
15346,US,CINCINATTI,13,CINCINNATI,90
15347,US,CINCINNATI,338,CINCINNATI,100
15348,US,CINCINNATI OH,6,CINCINNATI,95
15349,US,CINCINNATI OHIO,2,ATI,90
15350,US,CINCINNATO,1,CINCINNATI,90
15351,US,CLARCKSBURG,1,CLARKSBURG,95
15352,US,CLARKSBURG,5,CLARKSBURG,100
15353,US,CLARKSTON,2,CLARKSTON,78
15354,US,CLARKSVILLE,8,CLARKSVILLE,100
15355,US,CLAYTON,241,CLAYTON,77
15356,US,CLAYTON NC,1,CLAYTON NC,75
15357,US,CLEARWATER,2,WA,90
15358,US,CLEVALAND,1,CLEVELAND,89
15359,US,CLEVELAND,154,CLEVELAND,100
15360,US,CLEVELAND OH 4410,1,CLEVELAND,90
15361,US,CLEVELAND OHIO,1,CLEVELAND,90
15362,US,CLEVELANDE,1,CLEVELAND,95
15363,US,CLIFTON PARK,1,CLIFTON PARK,72
15364,US,CLINTON,4,CLINTON,77
15365,US,CLINTON TOWNSHIP,6,CLINTON TOWNSHIP,75
15366,US,CLIVE,4,CLIVE,73
15367,US,COALINGA,1,CALUCINGA,82
15368,US,COATESVILLE,1,COATESVILLE,78
15369,US,COATSVILLE,4,COATSVILLE,76
15370,US,COCKEYSVILLE,1,COCKEYSVILLE,78
15371,US,COEUR ALENE,1,COEUR DALENE,96
15372,US,COEUR DALENE,5,COEUR DALENE,100
15373,US,COEURDALENE,2,COEUR DALENE,96
15374,US,COLLEGEVILLE,20,COLLEGEVILLE,79
15375,US,COLOMBIA,2,COLUMBIA,88
15376,US,COLOMBUS,14,COLUMBUS,88
15377,US,COLORADO,18,SIERRA COLORADO,90
15378,US,COLORADO SPRING,2,COLORADO SPRINGS,97
15379,US,COLORADO SPRINGS,31,COLORADO SPRINGS,100
15380,US,COLUMBIA,177,COLUMBIA,100
15381,US,COLUMBIA MO,166,COLUMBIA,95
15382,US,COLUMBIUS,1,COLUMBUS,94
15383,US,COLUMBUS,191,COLUMBUS,100
15384,US,COMMERCE,1,COMMERCE,72
15385,US,COMPTON,1,COMPTON,77
15386,US,CONCORD,8,CONCORD,100
15387,US,CONCORDE,2,CONCORD,93
15388,US,CONCORDE PARKWAY,1,WA,90
15389,US,CONNECTICUT,19,CONNECTICUT,72
15390,US,CONNETICUT,32,CONNETICUT,72
15391,US,CONSHOCHOCKEN,3,HO,90
15392,US,CONSHOHOCKEN,6,HO,90
15393,US,CONTENIAL,1,CONTENIAL,72
15394,US,CONWAY,2,CONWAY,100
15395,US,CONYERS,1,YE,90
15396,US,COOPER CITY,1,COOPER CITY,76
15397,US,COPENHAGEN,1,AGEN,90
15398,US,COPIAGUE,1,COPIAGUE,71
15399,US,CORAL CABLE,1,ORAL,90
15400,US,CORAL GABLES,65,CORAL GABLES,100
15401,US,CORAL SPRINGS,21,CORAL SPRINGS,100
15402,US,CORALVILLE,1,ORAL,90
15403,US,CORDOVA,1,CORDOVA,100
15404,US,CORONA,6,CORO,90
15405,US,CORPUS CHRISTI,23,CORPUS CHRISTI,100
15406,US,CORTH CAROLINA,2,OLINDA,82
15407,US,CORVALIS,2,CORVALLIS,94
15408,US,CORVALLIS,6,CORVALLIS,100
15409,US,COSTA MESA,114,MESA,90
15410,US,COSTA MESSA,1,COSTA MESSA,75
15411,US,COUNCIL BLUFFS,9,COUNCIL BLUFFS,100
15412,US,COVINA,1,COVINA,77
15413,US,CRAIGAVON,10,CRAIG,90
15414,US,CRANBURY,8,CRANBURY,78
15415,US,CRANBURY NJ,14,CRANBURY NJ,76
15416,US,CRANFORD,927,CRANFORD,80
15417,US,CRANFORD NJ,5,CRANFORD NJ,77
15418,US,CRANSTON,1,SCRANTON,88
15419,US,CRAWFORD,1,CRAWFORD,77
15420,US,CRAWFORDSVILLE,1,CRAWFORDSVILLE,77
15421,US,CREVE COEUR,3,CREVE COEUR,68
15422,US,CRNAFORD,1,CRNAFORD,77
15423,US,CRYSTAL LAKE,5,RED LAKE,86
15424,US,CT,1,DOCTOR SOBRAL,90
15425,US,CULVER CITY,27,CULVER CITY,78
15426,US,CUMBERLAND,8,CUMBERLAND,100
15427,US,CUPERTINO,8,CUPERTINO,72
15428,US,CYPRESS,240,CYPRESS,68
15429,US,CYPRESS CA,30,CA MAU,86
15430,US,DALLAS,448,DALLAS,100
15431,US,DALLAS TX 75201,1,DALLAS,90
15432,US,DALTON,2,DALTON,100
15433,US,DALY CITY,7,LAKE HAVASU CITY,86
15434,US,DAN DIEGO,1,SAN DIEGO,89
15435,US,DANBURY,11,DANBURY,77
15436,US,DANVERS,1,DANVERS,77
15437,US,DANVILLE,19,DANVILLE,100
15438,US,DAVIE,2,DAVIE,80
15439,US,DAVIS,62,DAVIS STATION,90
15440,US,DAWSONVILLE,1,DAWSON,90
15441,US,DAYTON,48,DAYTON,100
15442,US,DAYTONA BEACH,3,DAYTONA BEACH,100
15443,US,DEARBORN,1,BO,90
15444,US,DECARTUR,6,DECATUR,93
15445,US,DECATUR,65,DECATUR,100
15446,US,DEDAR CREEK,1,DEDAR CREEK,74
15447,US,DEER PARK,1,DEER PARK,78
15448,US,DEERFIELD,5,DEERFIELD,70
15449,US,DEERFIELED BEACH,1,HALL BEACH,86
15450,US,DEESIDE,13,DEESIDE,73
15451,US,DEFOREST,3,DEFOREST,72
15452,US,DEKALB,12,DEKALB,73
15453,US,DEL MAR,1,VINA DEL MAR,90
15454,US,DELAND,1,DELANO,83
15455,US,DELAWARE,7,WA,90
15456,US,DELRAY BEACH,22,DELRAY BEACH,73
15457,US,DENVER,305,DENVER,100
15458,US,DENVER CO,79,DENVER,90
15459,US,DENVILLE,21,DANVILLE,88
15460,US,DES MOINES,12,DES MOINES,100
15461,US,DES PLAINES,4,LAI,90
15462,US,DESOTO,1,DESOTO,77
15463,US,DETRIOT,3,DETROIT,86
15464,US,DETROIT,167,DETROIT,100
15465,US,DETROIT MI,1,DETROIT,95
15466,US,DEVENS,3,EVENSK,83
15467,US,DIXON,1,DIXON,80
15468,US,DIXON CA,1,DIXON CA,72
15469,US,DORADO HILLS,2,DORADO HILLS,76
15470,US,DORAL,5,ORAL,89
15471,US,DORAVILLE,1,DANVILLE,82
15472,US,DOTHAN,23,DOTHAN,100
15473,US,DOUDERTON   PA,8,DOUDERTON   PA,75
15474,US,DOUGLAS IOM,1,DOUGLAS,90
15475,US,DOUGLASVILLE,1,DOUGLAS,90
15476,US,DOVER,17,DOVER,100
15477,US,DOWENERS GROVE,2,DOWENERS GROVE,72
15478,US,DOWNERS GROVE,5,DOWNERS GROVE,68
15479,US,DOWNEY,18,DOWNEY,78
15480,US,DOWNINGTOWN,1,DOWNINGTOWN,75
15481,US,DREXEL HILL,2,DREXEL HILL,72
15482,US,DRUHAM,2,DURHAM,83
15483,US,DUARTE,3791,DUARTE,73
15484,US,DUBLIN,9,DUBLIN,100
15485,US,DUBUQUE,7,DUBUQUE,100
15486,US,DULLES,1,DULLES,75
15487,US,DULUTH,2,DULUTH,100
15488,US,DUNCANSVILLE,35,DUNCANSVILLE,80
15489,US,DUNDEE,1,DUNDEE,100
15490,US,DUNKIRK,3,DUNKIRK,68
15491,US,DURARTE,1,DURARTE,77
15492,US,DURATE,4,DURATE,73
15493,US,DURHAM,690,DURHAM,100
15494,US,DURHAM  NC,2,DURHAM,90
15495,US,DURHAM NC,11,DURHAM,90
15496,US,E HANNNOVER,1,HANNOVER,84
15497,US,EAGAN,22,EAGAN,80
15498,US,EASDT HANOVER,1,EASDT HANOVER,79
15499,US,EASLEY,1,EASLEY,75
15500,US,EAST BOSTON,2,BO,90
15501,US,EAST GREENBUSH,1,EAST GREENBUSH,68
15502,US,EAST HAMPTON,3,HAMPTON,90
15503,US,EAST HANNOVER,85,HANNOVER,90
15504,US,EAST HANNOVER NJ,116,HANNOVER,90
15505,US,EAST HANOVER,1028,KINGSTON SOUTH EAST,86
15506,US,EAST HANOVER NJ,10,EAST HANOVER NJ,79
15507,US,EAST HANOVER NJ07,1,EAST LONDON,86
15508,US,EAST LANSING,14,LANSING,90
15509,US,EAST MEADOW,8,KINGSTON SOUTH EAST,86
15510,US,EAST MILLSTONE,1,EAST MILLSTONE,72
15511,US,EAST NORTHPORT,1,PO,90
15512,US,EAST POINT,3,PO,90
15513,US,EAST PRINCETON,1,EAST PRINCETON,77
15514,US,EAST PROVIDENCE,3,PROVIDENCE,90
15515,US,EAST SYRACUSE,38,ACU,90
15516,US,EAST WALPOLE,1,PO,90
15517,US,EAST WINDSOR,1,WINDSOR,90
15518,US,EATONTOWN,11,EATONTOWN,72
15519,US,EDEN PRAIRIE,1,EDEN PRAIRIE,72
15520,US,EDGEWATER,9,WA,90
15521,US,EDGEWOOD,15,EWO,90
15522,US,EDINA,21,MEDINA,91
15523,US,EDINBURGH,1,EDINBURGH,100
15524,US,EDISON,2,EDISON,77
15525,US,EI DORADO HILLS,17,EL DORADO,86
15526,US,EIGHT MILE PLAINS,1,LAI,90
15527,US,EL CERRITO,2,EL CARMEN DE BOLIVAR,86
15528,US,EL DARADO,1,ARAD,90
15529,US,EL DORADO,3,EL DORADO,100
15530,US,EL DORADO HILL,9,EL DORADO,90
15531,US,EL DORADO HILLS,255,EL DORADO,90
15532,US,EL DORADOS HILLS,1,EL DORADO,90
15533,US,EL PASO,51,EL PASO,100
15534,US,EL PESO,2,OUM EL BOUAGHI,86
15535,US,EL SEGUNDO,3,EL CARMEN DE BOLIVAR,86
15536,US,ELDORADO,4,ELDORADO,100
15537,US,ELDORADO HILLS,3,ELDORADO,90
15538,US,ELIZABETH,4,PORT ELIZABETH,90
15539,US,ELIZABETHTOWN,1,ELIZABETHTOWN,72
15540,US,ELKHART IN,1,ELKHART,95
15541,US,ELKINS PARK,1,ELK,90
15542,US,ELKRIDGE,2,ELK,90
15543,US,ELLISVILLE,4,ELLISVILLE,80
15544,US,ELLSWORTH,1,ELLSWORTH,68
15545,US,ELP,3,CHANNELPORT AUX BASQUES,90
15546,US,ELVERSON,8,ELVERSON,75
15547,US,EMERYVILLE,21,EMERYVILLE,80
15548,US,EMORYVILLE,1,EMORYVILLE,80
15549,US,ENCICO,1,ICO,90
15550,US,ENCIMO,1,VILLAVICENCIO,82
15551,US,ENCINITAS,13,ITA,90
15552,US,ENCINO,100,VILLAVICENCIO,82
15553,US,ENGELWOOD,15,ENGELWOOD,75
15554,US,ENGLEWOOD,284,EWO,90
15555,US,ENGLEWOOD CLIFFS,5,EWO,90
15556,US,ENGLEWOOD CO,9,EWO,90
15557,US,EPHRATA,1,EPHRATA,77
15558,US,ERIE,13,ERIE,100
15559,US,ESCONDIDO,1,PUERTO ESCONDIDO,90
15560,US,ESSEX,9,ESSEX,80
15561,US,ESSEX JUNCTION,3,ESSEX JUNCTION,80
15562,US,ESSINGTON,1,ESSINGTON,78
15563,US,ETOBICOKE,2,ICO,90
15564,US,EUFAULA,31,UFA,90
15565,US,EUGENE,25,EUGENE,100
15566,US,EVANSTON,7,EVANSTON,100
15567,US,EVANSVILLE,3,EVANSVILLE,100
15568,US,EVANSVILLI,1,VAN,90
15569,US,EVERETT,3,EVERETT,100
15570,US,EVRY CEDEX,1,EVRY CEDEX,68
15571,US,EWA BEACH,1,WA,90
15572,US,EWING,122,EWING,73
15573,US,EXETER,1,EXETER,100
15574,US,EXTON,49,EXTON,73
15575,US,FAIRFAX,229,FAIRFAX,71
15576,US,FAIRFIELD,22,FAIRFIELD,70
15577,US,FALL RIVER,3,RIVERA,82
15578,US,FALLS CHURCH,24,CHUR,90
15579,US,FALMOUTH,6,FALMOUTH,100
15580,US,FALMOUTH MA,1,FALMOUTH,95
15581,US,FARGO,67,FARGO,100
15582,US,FARMINDALE,1,ARMIDALE,89
15583,US,FARMINGDALE,4911,ARMIDALE,84
15584,US,FARMINGHAM,2,INGHAM,90
15585,US,FARMINGTON,76,FARMINGTON,100
15586,US,FARMINGTON HILLS,12,FARMINGTON,90
15587,US,FAYETTEVILLE,19,FAYETTEVILLE,100
15588,US,FEDERAL WAY,2,WA,90
15589,US,FEDERICK,1,FDERIK,86
15590,US,FERNDALE,9,FERNDALE,77
15591,US,FIARFIELD,3,FIARFIELD,70
15592,US,FISHER ISLAN D,1,FISHER ISLAN D,72
15593,US,FISHERS,1,FISHERS,73
15594,US,FISHKILL,2,FISHKILL,72
15595,US,FITCHBURG,1,FITCHBURG,75
15596,US,FLINT,22,FLINT,100
15597,US,FLORENCE,8,FLORENCE,100
15598,US,FLORHAM PARK,7,FLORHAM PARK,72
15599,US,FLORIDA,7,FLORIDA,100
15600,US,FLORISSANT,10,SAN,90
15601,US,FLOWOOD,19,OWO,90
15602,US,FLUSHING,10,FLUSHING,71
15603,US,FOR COLLINS,1,FORT COLLINS,96
15604,US,FORDINGBRIDGE,1,FORDINGBRIDGE,72
15605,US,FOREST,59,FORBES,83
15606,US,FOREST VIA NYC,1,FOREST VIA NYC,75
15607,US,FORSTER CITY,1,BAY CITY,86
15608,US,FORT COLLINS,29,FORT COLLINS,100
15609,US,FORT DEVANS,1,DEVA,90
15610,US,FORT LAUDERDALE,29,FORT LAUDERDALE,100
15611,US,FORT LAURDERDALE,1,FORT LAUDERDALE,97
15612,US,FORT MEYERS,2,YE,90
15613,US,FORT MYERS,41,YE,90
15614,US,FORT OGLETHORP,1,HO,90
15615,US,FORT WAYNE,10,FORT WAYNE,100
15616,US,FORT WORTH,47,FT WORTH,89
15617,US,FORTH COLLINS,2,FORT COLLINS,96
15618,US,FORTH WAYNE,4,FORT WAYNE,95
15619,US,FORTH WORTH,13,FT WORTH,84
15620,US,FOSTER  CITY,1,BAY CITY,86
15621,US,FOSTER CITY,104,FOSTER CITY,70
15622,US,FOUNTAIN HILL,1,FOUNTAIN HILL,76
